,Unnamed: 0,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
4119,4119,Centro-Oeste,GO,,52,,,,2020-03-07,10,7018354.0,0,0,0,0,,,
4120,4120,Centro-Oeste,GO,,52,,,,2020-03-08,11,7018354.0,0,0,0,0,,,
4121,4121,Centro-Oeste,GO,,52,,,,2020-03-09,11,7018354.0,0,0,0,0,,,
4122,4122,Centro-Oeste,GO,,52,,,,2020-03-10,11,7018354.0,0,0,0,0,,,
4123,4123,Centro-Oeste,GO,,52,,,,2020-03-11,11,7018354.0,0,0,0,0,,,
4124,4124,Centro-Oeste,GO,,52,,,,2020-03-12,11,7018354.0,0,0,0,0,,,
4125,4125,Centro-Oeste,GO,,52,,,,2020-03-13,11,7018354.0,3,3,0,0,,,
4126,4126,Centro-Oeste,GO,,52,,,,2020-03-14,11,7018354.0,3,0,0,0,,,
4127,4127,Centro-Oeste,GO,,52,,,,2020-03-15,12,7018354.0,3,0,0,0,,,
4128,4128,Centro-Oeste,GO,,52,,,,2020-03-16,12,7018354.0,3,0,0,0,,,
4129,4129,Centro-Oeste,GO,,52,,,,2020-03-17,12,7018354.0,6,3,0,0,,,
4130,4130,Centro-Oeste,GO,,52,,,,2020-03-18,12,7018354.0,8,2,0,0,,,
4131,4131,Centro-Oeste,GO,,52,,,,2020-03-19,12,7018354.0,12,4,0,0,,,
4132,4132,Centro-Oeste,GO,,52,,,,2020-03-20,12,7018354.0,15,3,0,0,,,
4133,4133,Centro-Oeste,GO,,52,,,,2020-03-21,12,7018354.0,20,5,0,0,,,
4134,4134,Centro-Oeste,GO,,52,,,,2020-03-22,13,7018354.0,21,1,0,0,,,
4135,4135,Centro-Oeste,GO,,52,,,,2020-03-23,13,7018354.0,23,2,0,0,,,
4136,4136,Centro-Oeste,GO,,52,,,,2020-03-24,13,7018354.0,27,4,0,0,,,
4137,4137,Centro-Oeste,GO,,52,,,,2020-03-25,13,7018354.0,29,2,0,0,,,
4138,4138,Centro-Oeste,GO,,52,,,,2020-03-26,13,7018354.0,39,10,1,1,,,
4139,4139,Centro-Oeste,GO,,52,,,,2020-03-27,13,7018354.0,49,10,1,0,,,
4140,4140,Centro-Oeste,GO,,52,,,,2020-03-28,13,7018354.0,56,7,1,0,,,
4141,4141,Centro-Oeste,GO,,52,,,,2020-03-29,14,7018354.0,58,2,1,0,,,
4142,4142,Centro-Oeste,GO,,52,,,,2020-03-30,14,7018354.0,61,3,1,0,,,
4143,4143,Centro-Oeste,GO,,52,,,,2020-03-31,14,7018354.0,65,4,1,0,,,
4144,4144,Centro-Oeste,GO,,52,,,,2020-04-01,14,7018354.0,71,6,1,0,,,
4145,4145,Centro-Oeste,GO,,52,,,,2020-04-02,14,7018354.0,73,2,1,0,,,
4146,4146,Centro-Oeste,GO,,52,,,,2020-04-03,14,7018354.0,88,15,2,1,,,
4147,4147,Centro-Oeste,GO,,52,,,,2020-04-04,14,7018354.0,103,15,2,0,,,
4148,4148,Centro-Oeste,GO,,52,,,,2020-04-05,15,7018354.0,115,12,3,1,,,
4149,4149,Centro-Oeste,GO,,52,,,,2020-04-06,15,7018354.0,119,4,5,2,,,
4150,4150,Centro-Oeste,GO,,52,,,,2020-04-07,15,7018354.0,133,14,5,0,,,
4151,4151,Centro-Oeste,GO,,52,,,,2020-04-08,15,7018354.0,158,25,7,2,,,
4152,4152,Centro-Oeste,GO,,52,,,,2020-04-09,15,7018354.0,179,21,7,0,,,
4153,4153,Centro-Oeste,GO,,52,,,,2020-04-10,15,7018354.0,191,12,8,1,,,
4154,4154,Centro-Oeste,GO,,52,,,,2020-04-11,15,7018354.0,209,18,10,2,,,
4155,4155,Centro-Oeste,GO,,52,,,,2020-04-12,16,7018354.0,229,20,14,4,,,
4156,4156,Centro-Oeste,GO,,52,,,,2020-04-13,16,7018354.0,233,4,15,1,,,
4157,4157,Centro-Oeste,GO,,52,,,,2020-04-14,16,7018354.0,284,51,15,0,,,
4158,4158,Centro-Oeste,GO,,52,,,,2020-04-15,16,7018354.0,304,20,15,0,,,
4159,4159,Centro-Oeste,GO,,52,,,,2020-04-16,16,7018354.0,318,14,16,1,,,
4160,4160,Centro-Oeste,GO,,52,,,,2020-04-17,16,7018354.0,335,17,16,0,,,
4161,4161,Centro-Oeste,GO,,52,,,,2020-04-18,16,7018354.0,378,43,18,2,,,
4162,4162,Centro-Oeste,GO,,52,,,,2020-04-19,17,7018354.0,393,15,18,0,,,
4163,4163,Centro-Oeste,GO,,52,,,,2020-04-20,17,7018354.0,403,10,19,1,,,
4164,4164,Centro-Oeste,GO,,52,,,,2020-04-21,17,7018354.0,421,18,19,0,,,
4165,4165,Centro-Oeste,GO,,52,,,,2020-04-22,17,7018354.0,438,17,21,2,,,
4166,4166,Centro-Oeste,GO,,52,,,,2020-04-23,17,7018354.0,453,15,23,2,,,
4167,4167,Centro-Oeste,GO,,52,,,,2020-04-24,17,7018354.0,486,33,24,1,,,
4168,4168,Centro-Oeste,GO,,52,,,,2020-04-25,17,7018354.0,506,20,25,1,,,
4169,4169,Centro-Oeste,GO,,52,,,,2020-04-26,18,7018354.0,573,67,25,0,,,
4170,4170,Centro-Oeste,GO,,52,,,,2020-04-27,18,7018354.0,616,43,26,1,,,
4171,4171,Centro-Oeste,GO,,52,,,,2020-04-28,18,7018354.0,661,45,27,1,,,
4172,4172,Centro-Oeste,GO,,52,,,,2020-04-29,18,7018354.0,705,44,27,0,,,
4173,4173,Centro-Oeste,GO,,52,,,,2020-04-30,18,7018354.0,781,76,29,2,,,
4174,4174,Centro-Oeste,GO,,52,,,,2020-05-01,18,7018354.0,808,27,29,0,,,
4175,4175,Centro-Oeste,GO,,52,,,,2020-05-02,18,7018354.0,825,17,30,1,,,
4176,4176,Centro-Oeste,GO,,52,,,,2020-05-03,19,7018354.0,850,25,30,0,,,
4177,4177,Centro-Oeste,GO,,52,,,,2020-05-04,19,7018354.0,861,11,30,0,,,
4178,4178,Centro-Oeste,GO,,52,,,,2020-05-05,19,7018354.0,922,61,38,8,,,
4179,4179,Centro-Oeste,GO,,52,,,,2020-05-06,19,7018354.0,1024,102,44,6,,,
4180,4180,Centro-Oeste,GO,,52,,,,2020-05-07,19,7018354.0,1027,3,44,0,,,
4181,4181,Centro-Oeste,GO,,52,,,,2020-05-08,19,7018354.0,1053,26,47,3,,,
4182,4182,Centro-Oeste,GO,,52,,,,2020-05-09,19,7018354.0,1069,16,47,0,,,
4183,4183,Centro-Oeste,GO,,52,,,,2020-05-10,20,7018354.0,1093,24,47,0,,,
4184,4184,Centro-Oeste,GO,,52,,,,2020-05-11,20,7018354.0,1100,7,49,2,,,
4185,4185,Centro-Oeste,GO,,52,,,,2020-05-12,20,7018354.0,1115,15,52,3,,,
4186,4186,Centro-Oeste,GO,,52,,,,2020-05-13,20,7018354.0,1134,19,61,9,,,
4187,4187,Centro-Oeste,GO,,52,,,,2020-05-14,20,7018354.0,1423,289,64,3,,,
4188,4188,Centro-Oeste,GO,,52,,,,2020-05-15,20,7018354.0,1572,149,67,3,,,
4189,4189,Centro-Oeste,GO,,52,,,,2020-05-16,20,7018354.0,1640,68,69,2,,,
4190,4190,Centro-Oeste,GO,,52,,,,2020-05-17,21,7018354.0,1692,52,70,1,,,
4191,4191,Centro-Oeste,GO,,52,,,,2020-05-18,21,7018354.0,1749,57,73,3,,,
4192,4192,Centro-Oeste,GO,,52,,,,2020-05-19,21,7018354.0,1846,97,73,0,,,
4193,4193,Centro-Oeste,GO,,52,,,,2020-05-20,21,7018354.0,1978,132,78,5,,,
4194,4194,Centro-Oeste,GO,,52,,,,2020-05-21,21,7018354.0,2114,136,85,7,,,
4195,4195,Centro-Oeste,GO,,52,,,,2020-05-22,21,7018354.0,2304,190,93,8,,,
4196,4196,Centro-Oeste,GO,,52,,,,2020-05-23,21,7018354.0,2377,73,95,2,,,
4197,4197,Centro-Oeste,GO,,52,,,,2020-05-24,22,7018354.0,2443,66,95,0,,,
4198,4198,Centro-Oeste,GO,,52,,,,2020-05-25,22,7018354.0,2512,69,96,1,,,
4199,4199,Centro-Oeste,GO,,52,,,,2020-05-26,22,7018354.0,2671,159,104,8,,,
4200,4200,Centro-Oeste,GO,,52,,,,2020-05-27,22,7018354.0,2843,172,108,4,,,
4201,4201,Centro-Oeste,GO,,52,,,,2020-05-28,22,7018354.0,3090,247,115,7,,,
4202,4202,Centro-Oeste,GO,,52,,,,2020-05-29,22,7018354.0,3319,229,119,4,,,
4203,4203,Centro-Oeste,GO,,52,,,,2020-05-30,22,7018354.0,3585,266,122,3,,,
4204,4204,Centro-Oeste,GO,,52,,,,2020-05-31,23,7018354.0,3702,117,124,2,,,
4205,4205,Centro-Oeste,GO,,52,,,,2020-06-01,23,7018354.0,3906,204,127,3,,,
4206,4206,Centro-Oeste,GO,,52,,,,2020-06-02,23,7018354.0,4377,471,151,24,,,
4207,4207,Centro-Oeste,GO,,52,,,,2020-06-03,23,7018354.0,4570,193,155,4,,,
4208,4208,Centro-Oeste,GO,,52,,,,2020-06-04,23,7018354.0,4944,374,164,9,,,
4209,4209,Centro-Oeste,GO,,52,,,,2020-06-05,23,7018354.0,5373,429,167,3,,,
4210,4210,Centro-Oeste,GO,,52,,,,2020-06-06,23,7018354.0,5669,296,172,5,,,
4211,4211,Centro-Oeste,GO,,52,,,,2020-06-07,24,7018354.0,5813,144,173,1,,,
4212,4212,Centro-Oeste,GO,,52,,,,2020-06-08,24,7018354.0,6124,311,173,0,,,
4213,4213,Centro-Oeste,GO,,52,,,,2020-06-09,24,7018354.0,6521,397,180,7,,,
4214,4214,Centro-Oeste,GO,,52,,,,2020-06-10,24,7018354.0,7159,638,188,8,,,
4215,4215,Centro-Oeste,GO,,52,,,,2020-06-11,24,7018354.0,7657,498,189,1,,,
4216,4216,Centro-Oeste,GO,,52,,,,2020-06-12,24,7018354.0,7846,189,194,5,,,
4217,4217,Centro-Oeste,GO,,52,,,,2020-06-13,24,7018354.0,7940,94,208,14,,,
4218,4218,Centro-Oeste,GO,,52,,,,2020-06-14,25,7018354.0,7944,4,211,3,,,
4219,4219,Centro-Oeste,GO,,52,,,,2020-06-15,25,7018354.0,10182,2238,226,15,,,
4220,4220,Centro-Oeste,GO,,52,,,,2020-06-16,25,7018354.0,11264,1082,246,20,,,
4221,4221,Centro-Oeste,GO,,52,,,,2020-06-17,25,7018354.0,12236,972,252,6,,,
4222,4222,Centro-Oeste,GO,,52,,,,2020-06-18,25,7018354.0,13304,1068,264,12,,,
4223,4223,Centro-Oeste,GO,,52,,,,2020-06-19,25,7018354.0,14027,723,281,17,,,
4224,4224,Centro-Oeste,GO,,52,,,,2020-06-20,25,7018354.0,14880,853,295,14,,,
4225,4225,Centro-Oeste,GO,,52,,,,2020-06-21,26,7018354.0,15619,739,303,8,,,
4226,4226,Centro-Oeste,GO,,52,,,,2020-06-22,26,7018354.0,16536,917,311,8,,,
4227,4227,Centro-Oeste,GO,,52,,,,2020-06-23,26,7018354.0,17568,1032,329,18,,,
4228,4228,Centro-Oeste,GO,,52,,,,2020-06-24,26,7018354.0,18622,1054,363,34,,,
4229,4229,Centro-Oeste,GO,,52,,,,2020-06-25,26,7018354.0,19547,925,384,21,,,
4230,4230,Centro-Oeste,GO,,52,,,,2020-06-26,26,7018354.0,20863,1316,409,25,,,
4231,4231,Centro-Oeste,GO,,52,,,,2020-06-27,26,7018354.0,21620,757,429,20,,,
4232,4232,Centro-Oeste,GO,,52,,,,2020-06-28,27,7018354.0,21984,364,435,6,,,
4233,4233,Centro-Oeste,GO,,52,,,,2020-06-29,27,7018354.0,23007,1023,437,2,,,
4234,4234,Centro-Oeste,GO,,52,,,,2020-06-30,27,7018354.0,24381,1374,474,37,,,
4235,4235,Centro-Oeste,GO,,52,,,,2020-07-01,27,7018354.0,25541,1160,503,29,,,
4236,4236,Centro-Oeste,GO,,52,,,,2020-07-02,27,7018354.0,26263,722,545,42,,,
4237,4237,Centro-Oeste,GO,,52,,,,2020-07-03,27,7018354.0,26330,67,586,41,,,
4238,4238,Centro-Oeste,GO,,52,,,,2020-07-04,27,7018354.0,28494,2164,611,25,,,
4239,4239,Centro-Oeste,GO,,52,,,,2020-07-05,28,7018354.0,28526,32,621,10,,,
4240,4240,Centro-Oeste,GO,,52,,,,2020-07-06,28,7018354.0,29296,770,654,33,,,
4241,4241,Centro-Oeste,GO,,52,,,,2020-07-07,28,7018354.0,31308,2012,701,47,,,
4242,4242,Centro-Oeste,GO,,52,,,,2020-07-08,28,7018354.0,32664,1356,733,32,,,
4243,4243,Centro-Oeste,GO,,52,,,,2020-07-09,28,7018354.0,33876,1212,769,36,,,
4244,4244,Centro-Oeste,GO,,52,,,,2020-07-10,28,7018354.0,35138,1262,807,38,,,
4245,4245,Centro-Oeste,GO,,52,,,,2020-07-11,28,7018354.0,35793,655,844,37,,,
4246,4246,Centro-Oeste,GO,,52,,,,2020-07-12,29,7018354.0,36244,451,849,5,,,
4247,4247,Centro-Oeste,GO,,52,,,,2020-07-13,29,7018354.0,36696,452,852,3,,,
4248,4248,Centro-Oeste,GO,,52,,,,2020-07-14,29,7018354.0,37832,1136,880,28,,,
4249,4249,Centro-Oeste,GO,,52,,,,2020-07-15,29,7018354.0,38895,1063,927,47,,,
4250,4250,Centro-Oeste,GO,,52,,,,2020-07-16,29,7018354.0,40201,1306,986,59,,,
4251,4251,Centro-Oeste,GO,,52,,,,2020-07-17,29,7018354.0,40681,480,1029,43,,,
4252,4252,Centro-Oeste,GO,,52,,,,2020-07-18,29,7018354.0,40795,114,1079,50,,,
4253,4253,Centro-Oeste,GO,,52,,,,2020-07-19,30,7018354.0,40769,-26,1092,13,,,
4254,4254,Centro-Oeste,GO,,52,,,,2020-07-20,30,7018354.0,40772,3,1106,14,,,
4255,4255,Centro-Oeste,GO,,52,,,,2020-07-21,30,7018354.0,43794,3022,1154,48,,,
4256,4256,Centro-Oeste,GO,,52,,,,2020-07-22,30,7018354.0,47284,3490,1193,39,,,
4257,4257,Centro-Oeste,GO,,52,,,,2020-07-23,30,7018354.0,50458,3174,1262,69,,,
4258,4258,Centro-Oeste,GO,,52,,,,2020-07-24,30,7018354.0,52847,2389,1332,70,,,
4259,4259,Centro-Oeste,GO,,52,,,,2020-07-25,30,7018354.0,54801,1954,1378,46,,,
4260,4260,Centro-Oeste,GO,,52,,,,2020-07-26,31,7018354.0,55914,1113,1392,14,,,
4261,4261,Centro-Oeste,GO,,52,,,,2020-07-27,31,7018354.0,57985,2071,1400,8,,,
4262,4262,Centro-Oeste,GO,,52,,,,2020-07-28,31,7018354.0,60637,2652,1473,73,,,
4263,4263,Centro-Oeste,GO,,52,,,,2020-07-29,31,7018354.0,63658,3021,1554,81,,,
4264,4264,Centro-Oeste,GO,,52,,,,2020-07-30,31,7018354.0,65269,1611,1564,10,,,
4265,4265,Centro-Oeste,GO,,52,,,,2020-07-31,31,7018354.0,67941,2672,1656,92,,,
4266,4266,Centro-Oeste,DF,,53,,,,2020-02-25,9,3015268.0,0,0,0,0,,,
4267,4267,Centro-Oeste,DF,,53,,,,2020-02-26,9,3015268.0,0,0,0,0,,,
4268,4268,Centro-Oeste,DF,,53,,,,2020-02-27,9,3015268.0,0,0,0,0,,,
4269,4269,Centro-Oeste,DF,,53,,,,2020-02-28,9,3015268.0,0,0,0,0,,,
4270,4270,Centro-Oeste,DF,,53,,,,2020-02-29,9,3015268.0,0,0,0,0,,,
4271,4271,Centro-Oeste,DF,,53,,,,2020-03-01,10,3015268.0,0,0,0,0,,,
4272,4272,Centro-Oeste,DF,,53,,,,2020-03-02,10,3015268.0,0,0,0,0,,,
4273,4273,Centro-Oeste,DF,,53,,,,2020-03-03,10,3015268.0,0,0,0,0,,,
4274,4274,Centro-Oeste,DF,,53,,,,2020-03-04,10,3015268.0,0,0,0,0,,,
4275,4275,Centro-Oeste,DF,,53,,,,2020-03-05,10,3015268.0,0,0,0,0,,,
4276,4276,Centro-Oeste,DF,,53,,,,2020-03-06,10,3015268.0,0,0,0,0,,,
4277,4277,Centro-Oeste,DF,,53,,,,2020-03-07,10,3015268.0,1,1,0,0,,,
4278,4278,Centro-Oeste,DF,,53,,,,2020-03-08,11,3015268.0,1,0,0,0,,,
4279,4279,Centro-Oeste,DF,,53,,,,2020-03-09,11,3015268.0,1,0,0,0,,,
4280,4280,Centro-Oeste,DF,,53,,,,2020-03-10,11,3015268.0,1,0,0,0,,,
4281,4281,Centro-Oeste,DF,,53,,,,2020-03-11,11,3015268.0,2,1,0,0,,,
4282,4282,Centro-Oeste,DF,,53,,,,2020-03-12,11,3015268.0,2,0,0,0,,,
4283,4283,Centro-Oeste,DF,,53,,,,2020-03-13,11,3015268.0,2,0,0,0,,,
4284,4284,Centro-Oeste,DF,,53,,,,2020-03-14,11,3015268.0,6,4,0,0,,,
4285,4285,Centro-Oeste,DF,,53,,,,2020-03-15,12,3015268.0,8,2,0,0,,,
4286,4286,Centro-Oeste,DF,,53,,,,2020-03-16,12,3015268.0,13,5,0,0,,,
4287,4287,Centro-Oeste,DF,,53,,,,2020-03-17,12,3015268.0,22,9,0,0,,,
4288,4288,Centro-Oeste,DF,,53,,,,2020-03-18,12,3015268.0,26,4,0,0,,,
4289,4289,Centro-Oeste,DF,,53,,,,2020-03-19,12,3015268.0,42,16,0,0,,,
4290,4290,Centro-Oeste,DF,,53,,,,2020-03-20,12,3015268.0,87,45,0,0,,,
4291,4291,Centro-Oeste,DF,,53,,,,2020-03-21,12,3015268.0,100,13,0,0,,,
4292,4292,Centro-Oeste,DF,,53,,,,2020-03-22,13,3015268.0,117,17,0,0,,,
4293,4293,Centro-Oeste,DF,,53,,,,2020-03-23,13,3015268.0,133,16,0,0,,,
4294,4294,Centro-Oeste,DF,,53,,,,2020-03-24,13,3015268.0,160,27,0,0,,,
4295,4295,Centro-Oeste,DF,,53,,,,2020-03-25,13,3015268.0,160,0,0,0,,,
4296,4296,Centro-Oeste,DF,,53,,,,2020-03-26,13,3015268.0,200,40,0,0,,,
4297,4297,Centro-Oeste,DF,,53,,,,2020-03-27,13,3015268.0,230,30,0,0,,,
4298,4298,Centro-Oeste,DF,,53,,,,2020-03-28,13,3015268.0,260,30,0,0,,,
4299,4299,Centro-Oeste,DF,,53,,,,2020-03-29,14,3015268.0,289,29,1,1,,,
4300,4300,Centro-Oeste,DF,,53,,,,2020-03-30,14,3015268.0,312,23,1,0,,,
4301,4301,Centro-Oeste,DF,,53,,,,2020-03-31,14,3015268.0,332,20,3,2,,,
4302,4302,Centro-Oeste,DF,,53,,,,2020-04-01,14,3015268.0,355,23,3,0,,,
4303,4303,Centro-Oeste,DF,,53,,,,2020-04-02,14,3015268.0,370,15,4,1,,,
4304,4304,Centro-Oeste,DF,,53,,,,2020-04-03,14,3015268.0,402,32,5,1,,,
4305,4305,Centro-Oeste,DF,,53,,,,2020-04-04,14,3015268.0,454,52,7,2,,,
4306,4306,Centro-Oeste,DF,,53,,,,2020-04-05,15,3015268.0,468,14,7,0,,,
4307,4307,Centro-Oeste,DF,,53,,,,2020-04-06,15,3015268.0,473,5,10,3,,,
4308,4308,Centro-Oeste,DF,,53,,,,2020-04-07,15,3015268.0,492,19,12,2,,,
4309,4309,Centro-Oeste,DF,,53,,,,2020-04-08,15,3015268.0,509,17,12,0,,,
4310,4310,Centro-Oeste,DF,,53,,,,2020-04-09,15,3015268.0,527,18,13,1,,,
4311,4311,Centro-Oeste,DF,,53,,,,2020-04-10,15,3015268.0,555,28,14,1,,,
4312,4312,Centro-Oeste,DF,,53,,,,2020-04-11,15,3015268.0,579,24,14,0,,,
4313,4313,Centro-Oeste,DF,,53,,,,2020-04-12,16,3015268.0,614,35,14,0,,,
4314,4314,Centro-Oeste,DF,,53,,,,2020-04-13,16,3015268.0,638,24,15,1,,,
4315,4315,Centro-Oeste,DF,,53,,,,2020-04-14,16,3015268.0,651,13,17,2,,,
4316,4316,Centro-Oeste,DF,,53,,,,2020-04-15,16,3015268.0,682,31,17,0,,,
4317,4317,Centro-Oeste,DF,,53,,,,2020-04-16,16,3015268.0,716,34,20,3,,,
4318,4318,Centro-Oeste,DF,,53,,,,2020-04-17,16,3015268.0,746,30,20,0,,,
4319,4319,Centro-Oeste,DF,,53,,,,2020-04-18,16,3015268.0,762,16,24,4,,,
4320,4320,Centro-Oeste,DF,,53,,,,2020-04-19,17,3015268.0,827,65,24,0,,,
4321,4321,Centro-Oeste,DF,,53,,,,2020-04-20,17,3015268.0,872,45,24,0,,,
4322,4322,Centro-Oeste,DF,,53,,,,2020-04-21,17,3015268.0,881,9,24,0,,,
4323,4323,Centro-Oeste,DF,,53,,,,2020-04-22,17,3015268.0,946,65,25,1,,,
4324,4324,Centro-Oeste,DF,,53,,,,2020-04-23,17,3015268.0,963,17,25,0,,,
4325,4325,Centro-Oeste,DF,,53,,,,2020-04-24,17,3015268.0,989,26,26,1,,,
4326,4326,Centro-Oeste,DF,,53,,,,2020-04-25,17,3015268.0,1013,24,26,0,,,
4327,4327,Centro-Oeste,DF,,53,,,,2020-04-26,18,3015268.0,1066,53,27,1,,,
4328,4328,Centro-Oeste,DF,,53,,,,2020-04-27,18,3015268.0,1146,80,27,0,,,
4329,4329,Centro-Oeste,DF,,53,,,,2020-04-28,18,3015268.0,1213,67,28,1,,,
4330,4330,Centro-Oeste,DF,,53,,,,2020-04-29,18,3015268.0,1275,62,28,0,,,
4331,4331,Centro-Oeste,DF,,53,,,,2020-04-30,18,3015268.0,1356,81,30,2,,,
4332,4332,Centro-Oeste,DF,,53,,,,2020-05-01,18,3015268.0,1466,110,30,0,,,
4333,4333,Centro-Oeste,DF,,53,,,,2020-05-02,18,3015268.0,1566,100,31,1,,,
4334,4334,Centro-Oeste,DF,,53,,,,2020-05-03,19,3015268.0,1649,83,33,2,,,
4335,4335,Centro-Oeste,DF,,53,,,,2020-05-04,19,3015268.0,1768,119,33,0,,,
4336,4336,Centro-Oeste,DF,,53,,,,2020-05-05,19,3015268.0,1818,50,33,0,,,
4337,4337,Centro-Oeste,DF,,53,,,,2020-05-06,19,3015268.0,1906,88,34,1,,,
4338,4338,Centro-Oeste,DF,,53,,,,2020-05-07,19,3015268.0,2258,352,35,1,,,
4339,4339,Centro-Oeste,DF,,53,,,,2020-05-08,19,3015268.0,2442,184,37,2,,,
4340,4340,Centro-Oeste,DF,,53,,,,2020-05-09,19,3015268.0,2576,134,39,2,,,
4341,4341,Centro-Oeste,DF,,53,,,,2020-05-10,20,3015268.0,2682,106,42,3,,,
4342,4342,Centro-Oeste,DF,,53,,,,2020-05-11,20,3015268.0,2783,101,44,2,,,
4343,4343,Centro-Oeste,DF,,53,,,,2020-05-12,20,3015268.0,2979,196,46,2,,,
4344,4344,Centro-Oeste,DF,,53,,,,2020-05-13,20,3015268.0,3192,213,48,2,,,
4345,4345,Centro-Oeste,DF,,53,,,,2020-05-14,20,3015268.0,3416,224,51,3,,,
4346,4346,Centro-Oeste,DF,,53,,,,2020-05-15,20,3015268.0,3787,371,55,4,,,
4347,4347,Centro-Oeste,DF,,53,,,,2020-05-16,20,3015268.0,4140,353,56,1,,,
4348,4348,Centro-Oeste,DF,,53,,,,2020-05-17,21,3015268.0,4368,228,59,3,,,
4349,4349,Centro-Oeste,DF,,53,,,,2020-05-18,21,3015268.0,4619,251,66,7,,,
4350,4350,Centro-Oeste,DF,,53,,,,2020-05-19,21,3015268.0,4853,234,72,6,,,
4351,4351,Centro-Oeste,DF,,53,,,,2020-05-20,21,3015268.0,5161,308,77,5,,,
4352,4352,Centro-Oeste,DF,,53,,,,2020-05-21,21,3015268.0,5542,381,84,7,,,
4353,4353,Centro-Oeste,DF,,53,,,,2020-05-22,21,3015268.0,5948,406,90,6,,,
4354,4354,Centro-Oeste,DF,,53,,,,2020-05-23,21,3015268.0,6251,303,95,5,,,
4355,4355,Centro-Oeste,DF,,53,,,,2020-05-24,22,3015268.0,6638,387,104,9,,,
4356,4356,Centro-Oeste,DF,,53,,,,2020-05-25,22,3015268.0,6930,292,114,10,,,
4357,4357,Centro-Oeste,DF,,53,,,,2020-05-26,22,3015268.0,7210,280,124,10,,,
4358,4358,Centro-Oeste,DF,,53,,,,2020-05-27,22,3015268.0,7761,551,133,9,,,
4359,4359,Centro-Oeste,DF,,53,,,,2020-05-28,22,3015268.0,8300,539,142,9,,,
4360,4360,Centro-Oeste,DF,,53,,,,2020-05-29,22,3015268.0,8722,422,154,12,,,
4361,4361,Centro-Oeste,DF,,53,,,,2020-05-30,22,3015268.0,9474,752,162,8,,,
4362,4362,Centro-Oeste,DF,,53,,,,2020-05-31,23,3015268.0,9780,306,170,8,,,
4363,4363,Centro-Oeste,DF,,53,,,,2020-06-01,23,3015268.0,10510,730,171,1,,,
4364,4364,Centro-Oeste,DF,,53,,,,2020-06-02,23,3015268.0,11256,746,177,6,,,
4365,4365,Centro-Oeste,DF,,53,,,,2020-06-03,23,3015268.0,12020,764,191,14,,,
4366,4366,Centro-Oeste,DF,,53,,,,2020-06-04,23,3015268.0,12923,903,196,5,,,
4367,4367,Centro-Oeste,DF,,53,,,,2020-06-05,23,3015268.0,14208,1285,202,6,,,
4368,4368,Centro-Oeste,DF,,53,,,,2020-06-06,23,3015268.0,15850,1642,208,6,,,
4369,4369,Centro-Oeste,DF,,53,,,,2020-06-07,24,3015268.0,16623,773,214,6,,,
4370,4370,Centro-Oeste,DF,,53,,,,2020-06-08,24,3015268.0,16629,6,214,0,,,
4371,4371,Centro-Oeste,DF,,53,,,,2020-06-09,24,3015268.0,18090,1461,236,22,,,
4372,4372,Centro-Oeste,DF,,53,,,,2020-06-10,24,3015268.0,19433,1343,256,20,,,
4373,4373,Centro-Oeste,DF,,53,,,,2020-06-11,24,3015268.0,20507,1074,274,18,,,
4374,4374,Centro-Oeste,DF,,53,,,,2020-06-12,24,3015268.0,21396,889,282,8,,,
4375,4375,Centro-Oeste,DF,,53,,,,2020-06-13,24,3015268.0,21959,563,293,11,,,
4376,4376,Centro-Oeste,DF,,53,,,,2020-06-14,25,3015268.0,22871,912,304,11,,,
4377,4377,Centro-Oeste,DF,,53,,,,2020-06-15,25,3015268.0,23684,813,319,15,,,
4378,4378,Centro-Oeste,DF,,53,,,,2020-06-16,25,3015268.0,25380,1696,348,29,,,
4379,4379,Centro-Oeste,DF,,53,,,,2020-06-17,25,3015268.0,27140,1760,365,17,,,
4380,4380,Centro-Oeste,DF,,53,,,,2020-06-18,25,3015268.0,28521,1381,379,14,,,
4381,4381,Centro-Oeste,DF,,53,,,,2020-06-19,25,3015268.0,30902,2381,396,17,,,
4382,4382,Centro-Oeste,DF,,53,,,,2020-06-20,25,3015268.0,32238,1336,404,8,,,
4383,4383,Centro-Oeste,DF,,53,,,,2020-06-21,26,3015268.0,33227,989,423,19,,,
4384,4384,Centro-Oeste,DF,,53,,,,2020-06-22,26,3015268.0,34148,921,449,26,,,
4385,4385,Centro-Oeste,DF,,53,,,,2020-06-23,26,3015268.0,35368,1220,475,26,,,
4386,4386,Centro-Oeste,DF,,53,,,,2020-06-24,26,3015268.0,37254,1886,495,20,,,
4387,4387,Centro-Oeste,DF,,53,,,,2020-06-25,26,3015268.0,38871,1617,509,14,,,
4388,4388,Centro-Oeste,DF,,53,,,,2020-06-26,26,3015268.0,41326,2455,532,23,,,
4389,4389,Centro-Oeste,DF,,53,,,,2020-06-27,26,3015268.0,42766,1440,537,5,,,
4390,4390,Centro-Oeste,DF,,53,,,,2020-06-28,27,3015268.0,44905,2139,548,11,,,
4391,4391,Centro-Oeste,DF,,53,,,,2020-06-29,27,3015268.0,47071,2166,559,11,,,
